src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
,,0,467116,8983,7,2,477104,9096,5,5,17464,17464,9028,68,469816,7288,0,0,0,0,0,0,0,0,52
,,0,0,0,6,3,916904,17555,5,5,17464,17464,40,17515,4102,912802,0,0,0,0,0,0,0,0,52
,,0,438048,8424,6,1,448254,8540,5,5,17464,17464,8470,70,440766,7488,0,0,0,0,0,0,0,0,52
,,0,0,0,7,2,481580,9182,5,5,17465,17464,11,9171,898,480682,0,0,0,0,0,0,0,0,52
,,0,467064,8982,7,3,926004,17730,5,5,17465,17464,17690,40,921902,4102,0,0,0,0,0,0,0,0,52
,,0,0,0,6,1,452882,8629,5,5,17465,17464,11,8618,898,451984,0,0,0,0,0,0,0,0,52
,,0,437996,8423,6,3,926004,17730,5,5,17465,17464,17690,40,921902,4102,0,0,0,0,0,0,0,0,52
,,0,0,0,8,3,1122574,20566,5,5,20134,20134,40,20526,4102,1118472,0,0,0,0,0,0,0,0,53
,,0,562698,10284,8,2,603422,10581,5,5,20134,20134,10513,68,596134,7288,0,0,0,0,0,0,0,0,53
,,0,0,0,7,3,1122574,20566,5,5,20134,20134,40,20526,4102,1118472,0,0,0,0,0,0,0,0,53
,,0,509236,9793,7,1,527606,10066,5,5,20134,20134,9996,70,520118,7488,0,0,0,0,0,0,0,0,53
,,0,0,0,8,2,616926,10671,5,5,20135,20134,11,10660,898,616028,0,0,0,0,0,0,0,0,53
,,0,562646,10283,8,3,1136854,20671,5,5,20135,20134,20631,40,1132752,4102,0,0,0,0,0,0,0,0,53
,,0,0,0,7,1,528386,10081,5,5,20135,20134,11,10070,898,527488,0,0,0,0,0,0,0,0,53
,,0,509184,9792,7,3,1136854,20671,5,5,20135,20134,20631,40,1132752,4102,0,0,0,0,0,0,0,0,53
,,0,0,0,9,3,1622624,23910,5,5,23167,23167,40,23870,4102,1618522,0,0,0,0,0,0,0,0,54
,,0,803598,11890,9,2,864792,12324,5,5,23167,23167,12255,69,857434,7358,0,0,0,0,0,0,0,0,54
,,0,0,0,8,3,1622624,23910,5,5,23167,23167,40,23870,4102,1618522,0,0,0,0,0,0,0,0,54
,,0,702948,11219,8,1,766356,11668,5,5,23167,23167,11598,70,758868,7488,0,0,0,0,0,0,0,0,54
,,0,0,0,9,2,886246,12467,5,5,23168,23167,11,12456,898,885348,0,0,0,0,0,0,0,0,54
,,0,803546,11889,9,3,1664024,24186,5,5,23168,23167,24146,40,1659922,4102,0,0,0,0,0,0,0,0,54
,,0,0,0,8,1,786306,11801,5,5,23168,23167,11,11790,898,785408,0,0,0,0,0,0,0,0,54
,,0,702896,11218,8,3,1664024,24186,5,5,23168,23167,24146,40,1659922,4102,0,0,0,0,0,0,0,0,54
,,0,0,0,10,3,2162924,27512,5,5,26378,26378,40,27472,4102,2158822,0,0,0,0,0,0,0,0,55
,,0,1042998,13486,10,2,1133592,14116,5,5,26378,26378,14047,69,1126234,7358,0,0,0,0,0,0,0,0,55
,,0,0,0,9,3,2162924,27512,5,5,26378,26378,40,27472,4102,2158822,0,0,0,0,0,0,0,0,55
,,0,945198,12834,9,1,1037856,13478,5,5,26378,26378,13408,70,1030368,7488,0,0,0,0,0,0,0,0,55
,,0,0,0,10,2,1152496,14242,5,5,26379,26378,11,14231,898,1151598,0,0,0,0,0,0,0,0,55
,,0,1042946,13485,10,3,2200424,27762,5,5,26379,26378,27722,40,2196322,4102,0,0,0,0,0,0,0,0,55
,,0,0,0,9,1,1056306,13601,5,5,26379,26378,11,13590,898,1055408,0,0,0,0,0,0,0,0,55
,,0,945146,12833,9,3,2200424,27762,5,5,26379,26378,27722,40,2196322,4102,0,0,0,0,0,0,0,0,55
,,0,0,0,11,3,2691524,31036,5,5,29624,29624,40,30996,4102,2687422,0,0,0,0,0,0,0,0,56
,,0,1284648,15097,11,2,1394892,15858,5,5,29624,29624,15789,69,1387534,7358,0,0,0,0,0,0,0,0,56
,,0,0,0,11,3,2691524,31036,5,5,29624,29624,40,30996,4102,2687422,0,0,0,0,0,0,0,0,56
,,0,1190448,14469,10,1,1305226,15261,5,5,29624,29624,15190,71,1297668,7558,0,0,0,0,0,0,0,0,56
,,0,0,0,11,2,1410196,15960,5,5,31155,31154,11,15949,898,1409298,0,0,0,0,0,0,0,0,57
,,0,1397096,15846,11,3,2722574,31243,5,5,31155,31154,31203,40,2718472,4102,0,0,0,0,0,0,0,0,57
,,0,0,0,11,1,1320906,15365,5,5,31155,31154,11,15354,898,1320008,0,0,0,0,0,0,0,0,57
,,0,1307396,15248,11,3,2722574,31243,5,5,31155,31154,31203,40,2718472,4102,0,0,0,0,0,0,0,0,57
,,0,0,0,12,3,3205124,34460,5,5,34194,34194,40,34420,4102,3201022,0,0,0,0,0,0,0,0,58
,,0,1626048,17373,12,2,1652592,17576,5,5,34194,34194,17507,69,1645234,7358,0,0,0,0,0,0,0,0,58
,,0,0,0,12,3,3205124,34460,5,5,34194,34194,40,34420,4102,3201022,0,0,0,0,0,0,0,0,58
,,0,1534548,16763,12,1,1561126,16967,5,5,34194,34194,16896,71,1553568,7558,0,0,0,0,0,0,0,0,58
,,0,0,0,12,2,1673146,17713,5,5,34195,34194,11,17702,898,1672248,0,0,0,0,0,0,0,0,58
,,0,1625996,17372,12,3,3245624,34730,5,5,34195,34194,34690,40,3241522,4102,0,0,0,0,0,0,0,0,58
,,0,0,0,12,1,1581006,17099,5,5,34195,34194,11,17088,898,1580108,0,0,0,0,0,0,0,0,58
,,0,1534496,16762,12,3,3245624,34730,5,5,34195,34194,34690,40,3241522,4102,0,0,0,0,0,0,0,0,58
,,0,0,0,13,3,3735974,37999,5,5,37352,37352,40,37959,4102,3731872,0,0,0,0,0,0,0,0,59
,,0,1866948,18979,13,2,1922362,19375,5,5,37352,37352,19305,70,1914934,7428,0,0,0,0,0,0,0,0,59
,,0,0,0,13,3,3735974,37999,5,5,37352,37352,40,37959,4102,3731872,0,0,0,0,0,0,0,0,59
,,0,1767348,18315,13,1,1822276,18708,5,5,37352,37352,18637,71,1814718,7558,0,0,0,0,0,0,0,0,59
,,0,0,0,13,2,1946146,19533,5,5,37353,37352,11,19522,898,1945248,0,0,0,0,0,0,0,0,59
,,0,1866896,18978,13,3,3783074,38313,5,5,37353,37352,38273,40,3778972,4102,0,0,0,0,0,0,0,0,59
,,0,0,0,13,1,1845456,18862,5,5,37353,37352,11,18851,898,1844558,0,0,0,0,0,0,0,0,59
,,0,1767296,18314,13,3,3783074,38313,5,5,37353,37352,38273,40,3778972,4102,0,0,0,0,0,0,0,0,59
,,0,0,0,14,3,4353516,41230,5,5,40395,40395,41,41189,4172,4349344,0,0,0,0,0,0,0,0,60
,,0,2136722,20438,14,2,2259972,20954,5,5,40395,40395,20883,71,2252474,7498,0,0,0,0,0,0,0,0,60
,,0,0,0,14,3,4353516,41230,5,5,40395,40395,41,41189,4172,4349344,0,0,0,0,0,0,0,0,60
,,0,2004648,19897,14,1,2102348,20362,5,5,40395,40395,20289,73,2094650,7698,0,0,0,0,0,0,0,0,60
,,0,0,0,14,2,2289628,21064,5,5,40394,40393,11,21053,898,2288730,0,0,0,0,0,0,0,0,60
,,0,2136670,20437,14,3,4414164,41458,5,5,40394,40393,41417,41,4409992,4172,0,0,0,0,0,0,0,0,60
,,0,0,0,14,1,2133064,20476,5,5,40394,40393,11,20465,898,2132166,0,0,0,0,0,0,0,0,60
,,0,2004596,19896,14,3,4414164,41458,5,5,40394,40393,41417,41,4409992,4172,0,0,0,0,0,0,0,0,60
,,0,0,0,16,3,5141940,44194,5,5,42951,42951,41,44153,4172,5137768,0,0,0,0,0,0,0,0,61
,,0,2483320,21741,16,2,2654982,22439,5,5,42951,42951,22368,71,2647484,7498,0,0,0,0,0,0,0,0,61
,,0,0,0,15,3,5141940,44194,5,5,42951,42951,41,44153,4172,5137768,0,0,0,0,0,0,0,0,61
,,0,2326114,21150,15,1,2495496,21840,5,5,42951,42951,21767,73,2487798,7698,0,0,0,0,0,0,0,0,61
,,0,0,0,16,2,2686234,22555,5,5,44224,44223,11,22544,898,2685336,0,0,0,0,0,0,0,0,61
,,0,2653774,22381,16,3,5203652,44426,5,5,44224,44223,44385,41,5199480,4172,0,0,0,0,0,0,0,0,61
,,0,0,0,15,1,2525946,21953,5,5,44224,44223,11,21942,898,2525048,0,0,0,0,0,0,0,0,61
,,0,2494174,21781,15,3,5203652,44426,5,5,44224,44223,44385,41,5199480,4172,0,0,0,0,0,0,0,0,61
,,0,0,0,17,3,5917932,47112,5,5,46766,46766,42,47070,4242,5913690,0,0,0,0,0,0,0,0,62
,,0,2993774,23660,17,2,3045008,23906,5,5,46766,46766,23834,72,3037440,7568,0,0,0,0,0,0,0,0,62
,,0,0,0,16,3,5917932,47112,5,5,46766,46766,42,47070,4242,5913690,0,0,0,0,0,0,0,0,62
,,0,2830184,23045,16,1,2881798,23293,5,5,46766,46766,23219,74,2874030,7768,0,0,0,0,0,0,0,0,62
,,0,0,0,17,2,3074664,24016,5,5,46766,46765,12,24004,968,3073696,0,0,0,0,0,0,0,0,62
,,0,2993722,23659,17,3,5978314,47339,5,5,46766,46765,47297,42,5974072,4242,0,0,0,0,0,0,0,0,62
,,0,0,0,16,1,2912248,23406,5,5,46766,46765,11,23395,898,2911350,0,0,0,0,0,0,0,0,62
,,0,2830132,23044,16,3,5978314,47339,5,5,46766,46765,47297,42,5974072,4242,0,0,0,0,0,0,0,0,62
,,0,0,0,18,3,6703696,50066,5,5,49384,49384,42,50024,4242,6699454,0,0,0,0,0,0,0,0,63
,,0,3342766,24972,18,2,3440550,25393,5,5,49384,49384,25321,72,3432982,7568,0,0,0,0,0,0,0,0,63
,,0,0,0,17,3,6703696,50066,5,5,49384,49384,42,50024,4242,6699454,0,0,0,0,0,0,0,0,63
,,0,3177580,24351,17,1,3272020,24760,5,5,49384,49384,24686,74,3264252,7768,0,0,0,0,0,0,0,0,63
,,0,0,0,18,2,3463290,25477,5,5,49384,49383,12,25465,968,3462322,0,0,0,0,0,0,0,0,63
,,0,3342714,24971,18,3,6748916,50236,5,5,49384,49383,50194,42,6744674,4242,0,0,0,0,0,0,0,0,63
,,0,0,0,17,1,3294224,24842,5,5,49384,49383,11,24831,898,3293326,0,0,0,0,0,0,0,0,63
,,0,3177528,24350,17,3,6748916,50236,5,5,49384,49383,50194,42,6744674,4242,0,0,0,0,0,0,0,0,63
,,0,0,0,19,3,7486818,53012,5,5,52016,52016,43,52969,4349,7482469,0,0,0,0,0,0,0,0,64
,,0,3694152,26293,19,2,3833646,26872,5,5,52016,52016,26798,74,3825864,7782,0,0,0,0,0,0,0,0,64
,,0,0,0,18,3,7486818,53012,5,5,52016,52016,43,52969,4349,7482469,0,0,0,0,0,0,0,0,64
,,0,3526040,25661,18,1,3662190,26228,5,5,52016,52016,26152,76,3654208,7982,0,0,0,0,0,0,0,0,64
,,0,0,0,19,2,3856988,26959,5,5,52017,52016,12,26947,968,3856020,0,0,0,0,0,0,0,0,64
,,0,3694100,26292,19,3,7533900,53189,5,5,52017,52016,53146,43,7529551,4349,0,0,0,0,0,0,0,0,64
,,0,0,0,19,1,3685864,26317,5,5,52017,52016,11,26306,898,3684966,0,0,0,0,0,0,0,0,64
,,0,3525988,25660,18,3,7533900,53189,5,5,52017,52016,53146,43,7529551,4349,0,0,0,0,0,0,0,0,64
,,0,0,0,20,3,8248642,55876,5,5,54625,54625,43,55833,4349,8244293,0,0,0,0,0,0,0,0,66
,,0,4042878,27604,20,2,4215356,28307,5,5,54625,54625,28233,74,4207574,7782,0,0,0,0,0,0,0,0,66
,,0,0,0,20,3,8248642,55876,5,5,54625,54625,43,55833,4349,8244293,0,0,0,0,0,0,0,0,66
,,0,3871308,26959,20,1,4042304,27657,5,5,54625,54625,27581,76,4034322,7982,0,0,0,0,0,0,0,0,66
,,0,0,0,20,2,4239496,28397,5,5,55879,55878,12,28385,968,4238528,0,0,0,0,0,0,0,0,66
,,0,4210406,28233,20,3,8296522,56056,5,5,55879,55878,56013,43,8292173,4349,0,0,0,0,0,0,0,0,66
,,0,0,0,20,1,4065978,27746,5,5,55879,55878,11,27735,898,4065080,0,0,0,0,0,0,0,0,66
,,0,4036974,27581,20,3,8296522,56056,5,5,55879,55878,56013,43,8292173,4349,0,0,0,0,0,0,0,0,66
,,0,0,0,21,3,9018250,58770,5,5,58457,58457,44,58726,4419,9013831,0,0,0,0,0,0,0,0,67
,,0,4553066,29522,21,2,4599530,29752,5,5,58457,58457,29677,75,4591678,7852,0,0,0,0,0,0,0,0,67
,,0,0,0,21,3,9018250,58770,5,5,58457,58457,44,58726,4419,9013831,0,0,0,0,0,0,0,0,67
,,0,4380166,28872,21,1,4427808,29107,5,5,58457,58457,29030,77,4419756,8052,0,0,0,0,0,0,0,0,67
,,0,0,0,21,2,4627730,29858,5,5,58458,58457,12,29846,968,4626762,0,0,0,0,0,0,0,0,67
,,0,4553014,29521,21,3,9076238,58988,5,5,58458,58457,58944,44,9071819,4419,0,0,0,0,0,0,0,0,67
,,0,0,0,21,1,4457600,29219,5,5,58458,58457,12,29207,968,4456632,0,0,0,0,0,0,0,0,67
,,0,4380114,28871,21,3,9076238,58988,5,5,58458,58457,58944,44,9071819,4419,0,0,0,0,0,0,0,0,67
,,0,42,1,22,3,9429950,61264,5,5,60727,60727,46,61218,4503,9425447,0,0,0,0,0,0,0,0,68
,,0,4714372,30661,22,2,4737548,31024,5,5,60727,60727,30947,77,4729612,7936,0,0,0,0,0,0,0,0,68
,,0,42,1,22,3,9429950,61264,5,5,60727,60727,46,61218,4503,9425447,0,0,0,0,0,0,0,0,68
,,0,4679948,29999,22,1,4701574,30331,5,5,60727,60727,30252,79,4693438,8136,0,0,0,0,0,0,0,0,68
,,0,42,1,22,2,4741452,31099,5,5,60727,60726,13,31086,1010,4740442,0,0,0,0,0,0,0,0,68
,,0,4714320,30660,22,3,9437750,61414,5,5,60727,60726,61368,46,9433247,4503,0,0,0,0,0,0,0,0,68
,,0,42,1,22,1,4705474,30406,5,5,60727,60726,13,30393,1010,4704464,0,0,0,0,0,0,0,0,68
,,0,4679896,29998,22,3,9437750,61414,5,5,60727,60726,61368,46,9433247,4503,0,0,0,0,0,0,0,0,68
,,0,42,1,23,3,9575342,64060,5,5,63243,63243,46,64014,4503,9570839,0,0,0,0,0,0,0,0,69
,,0,4781920,31960,23,2,4811596,32448,5,5,63243,63243,32371,77,4803660,7936,0,0,0,0,0,0,0,0,69
,,0,42,1,23,3,9575342,64060,5,5,63243,63243,46,64014,4503,9570839,0,0,0,0,0,0,0,0,69
,,0,4743232,31216,23,1,4772918,31703,5,5,63243,63243,31624,79,4764782,8136,0,0,0,0,0,0,0,0,69
,,0,42,1,23,2,4817008,32552,5,5,63244,63243,13,32539,1010,4815998,0,0,0,0,0,0,0,0,69
,,0,4781868,31959,23,3,9586366,64272,5,5,63244,63243,64226,46,9581863,4503,0,0,0,0,0,0,0,0,69
,,0,42,1,23,1,4778534,31811,5,5,63244,63243,13,31798,1010,4777524,0,0,0,0,0,0,0,0,69
,,0,4743180,31215,23,3,9586366,64272,5,5,63244,63243,64226,46,9581863,4503,0,0,0,0,0,0,0,0,69
,,0,42,1,25,3,9728950,67014,5,5,65842,65842,46,66968,4503,9724447,0,0,0,0,0,0,0,0,70
,,0,4849052,33251,25,2,4887828,33914,5,5,65842,65842,33837,77,4879892,7936,0,0,0,0,0,0,0,0,70
,,0,42,1,24,3,9728950,67014,5,5,65842,65842,46,66968,4503,9724447,0,0,0,0,0,0,0,0,70
,,0,4811248,32524,24,1,4850294,33191,5,5,65842,65842,33112,79,4842158,8136,0,0,0,0,0,0,0,0,70
,,0,42,1,25,2,4892408,34002,5,5,65843,65842,13,33989,1010,4891398,0,0,0,0,0,0,0,0,70
,,0,4849000,33250,25,3,9738102,67190,5,5,65843,65842,67144,46,9733599,4503,0,0,0,0,0,0,0,0,70
,,0,42,1,24,1,4854870,33279,5,5,65843,65842,13,33266,1010,4853860,0,0,0,0,0,0,0,0,70
,,0,4811196,32523,24,3,9738102,67190,5,5,65843,65842,67144,46,9733599,4503,0,0,0,0,0,0,0,0,70
,,0,42,1,26,3,9873822,69800,5,5,69670,69670,46,69754,4503,9869319,0,0,0,0,0,0,0,0,71
,,0,4949724,35187,26,2,4961512,35331,5,5,69670,69670,35254,77,4953576,7936,0,0,0,0,0,0,0,0,71
,,0,42,1,25,3,9873822,69800,5,5,69670,69670,46,69754,4503,9869319,0,0,0,0,0,0,0,0,71
,,0,4909632,34416,25,1,4921482,34560,5,5,69670,69670,34481,79,4913346,8136,0,0,0,0,0,0,0,0,71
,,0,42,1,26,2,4968380,35463,5,5,69671,69670,13,35450,1010,4967370,0,0,0,0,0,0,0,0,71
,,0,4949672,35186,26,3,9887186,70057,5,5,69671,69670,70011,46,9882683,4503,0,0,0,0,0,0,0,0,71
,,0,42,1,25,1,4927930,34684,5,5,69671,69670,13,34671,1010,4926920,0,0,0,0,0,0,0,0,71
,,0,4909580,34415,25,3,9887186,70057,5,5,69671,69670,70011,46,9882683,4503,0,0,0,0,0,0,0,0,71
,,0,42,1,27,3,10028990,72784,5,5,72329,72329,46,72738,4503,10024487,0,0,0,0,0,0,0,0,72
,,0,5020704,36552,27,2,5040916,36858,5,5,72329,72329,36781,77,5032980,7936,0,0,0,0,0,0,0,0,72
,,0,42,1,26,3,10028990,72784,5,5,72329,72329,46,72738,4503,10024487,0,0,0,0,0,0,0,0,72
,,0,4976920,35710,26,1,4997246,36017,5,5,72329,72329,35938,79,4989110,8136,0,0,0,0,0,0,0,0,72
